amount,currency,transaction_type,merchant_category,account_type,location,timestamp,is_fraudulent,credit_score,income_level
1225.588485729091,JPY,Transfer,Travel,Savings,"Williamton, New Mexico",2025-06-12 19:31:49,False,391.5577408872633,Low
2453.2183268581043,JPY,Deposit,Gas Station,Credit,"Andrewberg, Alabama",2025-02-04 02:36:58,False,757.4779084510761,High
7718.72089375778,USD,Fee,Retail,Credit,"Dorseyside, Massachusetts",2024-12-02 09:07:38,False,361.2652345217424,Low
1139.4161142842054,GBP,Withdrawal,Online,Savings,"Lake Chadmouth, Arkansas",2025-01-15 19:02:01,False,802.4768090127282,Medium
9311.412849088092,GBP,Deposit,Healthcare,Investment,"East Matthewstad, Virginia",2025-02-22 00:37:40,False,751.3370732688747,High
5954.624373738605,EUR,Deposit,Restaurant,Credit,"Lake Gregory, Oklahoma",2025-07-11 02:57:04,False,753.1652410304597,Low
7751.240813909894,JPY,Payment,Healthcare,Investment,"Cindyland, Montana",2025-06-26 17:50:44,False,436.29074027983114,High
947.5276566120488,GBP,Payment,Restaurant,Checking,"South Thomas, Colorado",2025-08-23 20:14:26,False,832.2991780884644,High
7016.297214255763,GBP,Payment,Retail,Investment,"South Paulaton, North Carolina",2025-01-29 01:08:44,False,845.0031041576559,Very High
95.13866549465126,EUR,Withdrawal,Entertainment,Investment,"Kimberlyside, Texas",2024-09-18 08:00:39,False,453.56393163974246,Very High
9143.795138938644,JPY,Refund,Education,Checking,"Harveyburgh, Virginia",2025-03-21 22:04:13,False,519.4639896907071,High
2867.2757577712932,EUR,Deposit,Online,Checking,"Port Melissa, California",2024-11-11 01:01:32,False,554.4676973483685,Medium
9999.3168332939,JPY,Withdrawal,Online,Credit,"North Alexandria, North Carolina",2025-02-17 18:54:21,False,444.2241096140249,Medium
3231.3457480912284,GBP,Purchase,Education,Credit,"Port Joseph, Maryland",2025-07-15 12:10:04,False,708.5067697020593,Low
1669.0557936224272,JPY,Fee,Entertainment,Investment,"Rodriguezport, Maine",2025-04-24 05:42:19,False,588.5236260147185,Very High
5328.391969642826,USD,Withdrawal,Gas Station,Credit,"Reginabury, New York",2025-03-09 13:57:13,False,701.4409371492097,High
1044.9623490700783,JPY,Purchase,Gas Station,Savings,"Lake Chadshire, Florida",2025-07-30 23:21:55,False,823.3629640258825,Medium
1194.3654127724815,EUR,Deposit,Entertainment,Credit,"Port Darylstad, Georgia",2025-09-08 13:35:10,False,618.9169464433212,Medium
7298.885003706284,GBP,Withdrawal,Restaurant,Checking,"Bradleychester, Virginia",2025-07-14 18:31:00,False,414.68286474018987,Low
7606.765425995839,JPY,Withdrawal,Healthcare,Credit,"Fowlerstad, Pennsylvania",2024-11-15 08:41:10,False,668.3863734114088,High
1550.838844451175,GBP,Deposit,Entertainment,Investment,"Loganside, Georgia",2025-07-18 23:42:27,False,618.5731403769279,Very High
6022.411864254308,USD,Purchase,Travel,Savings,"Ramosfort, Vermont",2025-04-29 20:32:14,False,555.5131128082452,Very High
1923.9324951242809,JPY,Deposit,Restaurant,Savings,"Richardview, Oklahoma",2025-02-06 08:30:21,True,724.8434764572659,Medium
7114.163565620222,JPY,Deposit,Gas Station,Credit,"Carterbury, North Carolina",2025-09-04 19:01:07,False,636.7464961077253,Medium
4902.4947707011,JPY,Withdrawal,Entertainment,Savings,"Monicaview, Florida",2025-05-10 08:38:25,False,447.85323895084946,Very High
3893.079297513635,USD,Payment,Online,Savings,"West Diana, Louisiana",2025-01-22 15:36:04,False,449.7997405249698,Medium
2402.199268613731,JPY,Deposit,Retail,Checking,"Davidside, Idaho",2025-05-05 04:22:43,False,649.8927157840302,Very High
7531.353413002385,EUR,Fee,Online,Checking,"Samuelside, Hawaii",2025-02-10 11:06:17,False,590.9181446087596,Very High
3204.0159353163867,USD,Withdrawal,Education,Checking,"Amybury, North Dakota",2025-06-27 10:43:34,False,389.81360522203005,High
5454.950633303335,EUR,Payment,Gas Station,Checking,"New Dakotastad, Nebraska",2025-06-18 00:01:39,False,407.980946076843,Medium
8973.688736436507,EUR,Purchase,Restaurant,Savings,"Davidborough, Minnesota",2025-07-24 06:18:37,False,768.1565595141082,Low
2252.6988208451235,GBP,Refund,Travel,Credit,"Ruizhaven, Wisconsin",2025-03-16 11:44:49,False,461.4634024409715,Medium
4046.167212254274,EUR,Refund,Gas Station,Credit,"Eatonburgh, Tennessee",2025-05-01 17:26:53,True,742.1260862033048,Medium
3806.008695581501,GBP,Withdrawal,Healthcare,Savings,"Jenniferburgh, Idaho",2025-06-23 17:46:27,False,566.7587488398442,Medium
6686.821387987698,GBP,Withdrawal,Restaurant,Savings,"Lake Amy, Arkansas",2025-02-10 12:30:08,False,327.90538963906397,High
1101.8744583117611,USD,Deposit,Travel,Investment,"Port Pamela, Oklahoma",2024-12-31 07:47:32,False,327.496563483483,Very High
2911.2455572878926,EUR,Purchase,Education,Investment,"Olsonberg, Tennessee",2025-03-20 10:47:01,False,691.4984115807996,Low
7565.415883144654,JPY,Withdrawal,Retail,Credit,"Hughesport, North Dakota",2024-12-12 15:32:48,True,613.900965590158,Medium
7914.753679449009,JPY,Fee,Online,Credit,"Ashleyside, Alaska",2025-03-03 19:48:23,False,471.63707070843316,High
9099.648480965301,GBP,Withdrawal,Restaurant,Savings,"East Kelseytown, Illinois",2025-09-05 07:41:32,False,575.2726004369198,Medium
7666.7421607156275,JPY,Refund,Entertainment,Checking,"Jacquelinetown, Alabama",2025-04-15 12:49:31,False,476.94767977868275,High
9538.397653826492,USD,Deposit,Online,Investment,"West David, Georgia",2025-01-17 22:46:29,False,344.9069582695649,High
941.4759676736309,USD,Withdrawal,Online,Investment,"Ericbury, Indiana",2024-10-20 20:41:41,True,431.1892611932685,Medium
3923.72513202736,GBP,Refund,Education,Savings,"Port Michael, Delaware",2025-07-03 16:53:58,False,411.22611343659634,Very High
5715.037259696322,USD,Refund,Gas Station,Investment,"Lake Joanne, Washington",2025-07-20 17:55:46,False,717.040359122501,Very High
197.5938969016918,EUR,Transfer,Gas Station,Checking,"Craigchester, Texas",2024-10-12 03:12:45,False,427.5118383206789,Very High
1440.2627948485044,USD,Fee,Retail,Savings,"Rickyland, Missouri",2025-04-11 21:36:33,False,539.3515433713272,Low
6324.99226051305,USD,Refund,Online,Credit,"Christineburgh, South Dakota",2024-12-12 14:24:34,False,559.1629225428849,Low
9239.492956623559,JPY,Deposit,Restaurant,Checking,"Stephaniemouth, Idaho",2024-10-13 12:59:57,False,475.8532681311307,Very High
3494.384831841593,EUR,Payment,Gas Station,Savings,"Lisashire, New Mexico",2025-06-28 23:35:45,False,833.3237437415606,High
2676.6698840421836,EUR,Transfer,Online,Credit,"Joshuaside, Maryland",2024-10-02 15:27:28,False,610.5790394401013,High
6745.846617304137,GBP,Deposit,Entertainment,Savings,"Ritterville, Alabama",2025-03-29 23:53:06,False,363.18149866885904,Very High
8349.57577228312,USD,Transfer,Restaurant,Checking,"Williamstown, Arkansas",2025-07-27 21:13:34,False,337.6657900676199,Medium
4373.6477991981355,USD,Transfer,Restaurant,Investment,"Cynthiaside, New Hampshire",2024-11-19 05:03:49,False,643.3958507039948,Very High
1598.7771884219997,JPY,Purchase,Online,Savings,"Port Jenniferburgh, Washington",2025-07-28 05:56:33,False,696.5715078066944,Medium
7602.350289545349,JPY,Purchase,Education,Checking,"Port Michaelton, Indiana",2024-10-03 18:53:00,False,650.3725075906912,Medium
5599.515878987798,JPY,Deposit,Travel,Savings,"Hollychester, Maine",2025-03-07 02:59:05,False,612.6067843686856,High
6587.690814855304,USD,Transfer,Online,Credit,"East Jamesville, Texas",2025-03-16 23:19:27,False,321.4796174584486,Very High
2783.3536464048752,JPY,Fee,Gas Station,Checking,"Martinstad, South Carolina",2025-03-23 15:29:18,False,682.6589875009224,Low
9207.317260267715,USD,Transfer,Travel,Credit,"Dukeland, Iowa",2025-06-24 04:46:05,False,336.57092207175344,Medium
5267.424748491415,USD,Refund,Restaurant,Savings,"Brianaland, North Dakota",2024-11-04 05:58:37,True,592.6409495043464,Low
2066.226633446115,GBP,Refund,Travel,Credit,"New Michaelburgh, Wisconsin",2025-06-09 08:16:27,False,333.5377886703281,Low
425.0619076785281,GBP,Deposit,Gas Station,Savings,"Bakerchester, Oklahoma",2025-09-13 10:23:57,False,701.6880132490074,Very High
3316.3394223710443,EUR,Withdrawal,Gas Station,Checking,"New Lauraburgh, Michigan",2024-12-10 02:29:32,False,844.5213121779589,Medium
8444.97389788624,USD,Purchase,Education,Savings,"West Jasontown, West Virginia",2024-12-30 04:47:44,False,684.0440354020966,Low
5480.885152694435,GBP,Fee,Gas Station,Checking,"South Robin, Louisiana",2025-08-24 06:43:22,False,765.6029039572045,Medium
3148.836827297105,GBP,Purchase,Restaurant,Investment,"East Meganview, Connecticut",2025-05-21 01:48:38,False,491.43212586907964,Medium
3237.6592125226093,EUR,Withdrawal,Travel,Checking,"South Robert, Massachusetts",2025-09-16 18:20:38,False,559.4076705795716,Medium
8782.447614676392,GBP,Fee,Online,Savings,"West Nicole, Florida",2025-06-09 20:33:31,False,733.3807463654871,High
45.756570814579774,USD,Deposit,Gas Station,Checking,"Port Stacey, New Jersey",2024-12-25 19:59:03,False,779.0300396551175,Medium
5832.767004166747,USD,Purchase,Restaurant,Savings,"Port Ryan, Georgia",2025-07-21 18:25:43,False,381.78100939638097,Medium
2836.1277261416258,EUR,Deposit,Education,Checking,"Port Amberchester, Wisconsin",2025-09-05 22:33:37,False,567.1327858122636,Low
6772.866816001511,USD,Withdrawal,Education,Checking,"Lake Megan, Wyoming",2025-03-05 12:28:44,True,332.7553962108074,Medium
1885.7901988578578,JPY,Withdrawal,Entertainment,Savings,"Cynthiamouth, Alaska",2025-03-22 17:55:43,False,799.0648243140929,Medium
3980.5761874296145,USD,Fee,Travel,Savings,"Port Frederick, Nebraska",2024-11-14 12:02:38,False,460.10959986834035,Very High
5448.1310002895,JPY,Fee,Travel,Checking,"New Lindsey, Utah",2025-05-10 20:14:41,False,674.8217286335641,Very High
542.3978804689649,GBP,Withdrawal,Travel,Savings,"Suzanneville, Kansas",2024-09-18 06:28:21,False,353.1716418788347,Very High
9496.993551366679,JPY,Withdrawal,Healthcare,Credit,"Alexanderville, Michigan",2025-02-16 18:04:58,False,588.502760936163,High
1686.560022751234,GBP,Withdrawal,Retail,Credit,"New Harold, Oklahoma",2025-08-30 18:39:20,False,514.5504222043636,Low
7791.118663831621,EUR,Purchase,Entertainment,Credit,"Mcdonaldton, New Jersey",2025-08-03 05:59:33,False,577.2467463137299,High
5572.303653666368,USD,Deposit,Retail,Savings,"New Peterstad, Iowa",2024-12-24 08:10:34,False,589.9572475038927,Low
5552.210828485517,USD,Withdrawal,Online,Savings,"South Jeffrey, Texas",2025-01-15 23:29:52,False,358.62298372107523,Low
6433.177609988577,EUR,Purchase,Travel,Savings,"Cartermouth, Montana",2024-12-03 13:07:04,False,688.9601162802699,Very High
6413.7802664992105,EUR,Refund,Gas Station,Credit,"Port Alison, Delaware",2024-11-11 13:10:46,False,423.3168878697164,High
5989.495604868224,JPY,Payment,Online,Checking,"North Carrie, Vermont",2025-02-06 10:26:42,False,815.3377935577145,Low
9896.88077144667,GBP,Withdrawal,Travel,Credit,"Lake Lauratown, Kentucky",2025-08-13 21:42:45,False,459.51604533243255,Low
1145.2067583379771,USD,Withdrawal,Online,Investment,"South Rebecca, Louisiana",2025-04-26 12:15:33,False,396.83643799417933,Very High
302.03339980166203,GBP,Withdrawal,Education,Credit,"Port Kelly, South Dakota",2025-05-06 01:30:14,False,734.9444762461179,High
3150.6625862356123,JPY,Fee,Travel,Investment,"Brendanstad, North Dakota",2025-06-22 23:01:09,False,456.8647694050364,Very High
6901.1327124199615,GBP,Payment,Entertainment,Credit,"South Ronaldshire, Missouri",2025-04-27 11:41:31,False,569.4614883463736,High
8030.729751998045,GBP,Fee,Restaurant,Savings,"New Amber, Minnesota",2025-08-21 16:00:32,False,519.8374440908814,Very High
6576.948691955739,JPY,Withdrawal,Travel,Credit,"Robertville, Idaho",2024-12-05 11:45:47,False,339.6871279922059,Low
5742.642883034053,EUR,Purchase,Retail,Investment,"South George, Virginia",2024-11-08 02:27:34,False,315.8683648682952,Low
3091.6496792422304,GBP,Deposit,Online,Savings,"Porterfort, Michigan",2024-09-27 13:02:44,False,604.7216674321797,Medium
7745.152150704604,EUR,Withdrawal,Entertainment,Savings,"North Veronicaville, Missouri",2025-05-08 23:15:27,False,729.3925151759353,Very High
7774.758635381349,GBP,Deposit,Retail,Investment,"New Erikamouth, Wyoming",2025-03-10 23:45:21,False,819.6977888289227,Very High
3213.873698577908,GBP,Purchase,Online,Investment,"East Brandonberg, Nebraska",2025-06-29 21:21:00,False,760.6086424746936,Low
6885.072258922463,USD,Refund,Restaurant,Savings,"East Susan, Louisiana",2025-04-14 14:29:22,False,664.4050255141871,Very High
8952.14124674977,EUR,Payment,Online,Investment,"Wyattshire, Texas",2025-03-02 21:38:42,False,392.30131174101393,High
7247.613746006077,USD,Payment,Education,Checking,"Janeberg, Wisconsin",2024-10-10 22:16:35,False,651.346417191595,Medium
1535.1197412240008,JPY,Transfer,Entertainment,Investment,"Port Rachel, North Dakota",2024-09-30 19:15:41,False,665.298377533113,Very High
1260.9833215892222,JPY,Deposit,Education,Checking,"Lopezville, South Carolina",2025-08-11 02:24:09,False,576.3015504435422,High
9207.700138638353,USD,Deposit,Gas Station,Savings,"Rachelside, Iowa",2025-03-05 03:04:43,False,848.2553690022297,Medium
8258.276605909641,EUR,Purchase,Entertainment,Checking,"Lisaland, West Virginia",2024-10-02 02:00:28,False,591.3364812478727,High
5488.15211256803,USD,Transfer,Education,Credit,"South Emily, Connecticut",2024-12-30 11:02:57,False,691.946088153171,Medium
4347.091062609042,GBP,Purchase,Healthcare,Savings,"Geoffreyburgh, Minnesota",2025-07-14 06:42:34,False,846.6143600774112,Low
1922.425487794767,EUR,Transfer,Healthcare,Investment,"Dwaynechester, New Hampshire",2025-06-25 22:23:59,False,827.2593906363002,Low
3883.87231827515,USD,Withdrawal,Online,Checking,"Scotttown, Oklahoma",2024-11-07 07:04:25,False,784.6659254044575,Very High
8628.347154032515,GBP,Refund,Travel,Checking,"North Charles, Oregon",2025-07-21 22:11:43,False,309.3213453308719,Medium
9189.580957689865,JPY,Fee,Online,Investment,"Martinezside, New Hampshire",2024-11-19 21:55:01,False,462.5978341470635,Low
8910.737918974204,GBP,Deposit,Restaurant,Investment,"South Ruthtown, Texas",2025-04-02 04:18:54,False,578.2199154508183,High
1085.6493229059754,USD,Transfer,Entertainment,Checking,"East Paul, New Mexico",2025-07-15 11:18:10,False,846.394313204158,High
7080.1766231588135,JPY,Withdrawal,Gas Station,Credit,"North Ronaldville, Kansas",2025-01-24 14:21:26,False,846.369343617373,Medium
2172.7326184138146,USD,Refund,Gas Station,Investment,"Johnsonbury, Arizona",2024-12-11 12:48:20,False,604.5230276298896,High
6848.436044981726,EUR,Deposit,Travel,Credit,"Melissaborough, Alabama",2024-10-14 20:58:22,False,778.6444691570296,High
8910.741440909786,JPY,Purchase,Online,Checking,"Lake Scotthaven, Kentucky",2025-06-29 04:20:06,False,492.9022113677139,Very High
6863.6984890498115,JPY,Deposit,Gas Station,Savings,"South Valerieport, Arkansas",2025-08-23 14:32:38,False,629.7858670233622,Medium
876.5362334932947,JPY,Fee,Entertainment,Savings,"Aguirrestad, Rhode Island",2025-05-23 22:04:17,False,484.5005540932226,Medium
5188.287875216612,GBP,Transfer,Education,Savings,"East Derekbury, Wyoming",2024-11-19 20:39:20,False,848.378876211356,High
7938.419853558472,USD,Purchase,Travel,Investment,"North Christopher, Iowa",2025-03-02 22:40:29,False,698.059114834376,Medium
3113.948188873381,GBP,Payment,Restaurant,Savings,"Walshside, Vermont",2025-07-18 02:31:27,False,542.4521119179637,Low
9272.898574061044,USD,Deposit,Online,Credit,"Frostland, Oregon",2025-02-06 18:21:36,False,555.7495638135,Medium
8613.759518619325,EUR,Withdrawal,Online,Investment,"Laneland, Tennessee",2024-10-26 18:53:29,False,301.9721661913914,Very High
3984.995172197918,USD,Fee,Gas Station,Credit,"Benjaminside, Utah",2025-08-03 09:20:45,False,440.32642025398854,Medium
4885.507612523464,JPY,Deposit,Gas Station,Credit,"East Jaime, Massachusetts",2024-10-11 22:10:42,False,723.0515752943771,Very High
2246.683392145331,EUR,Fee,Gas Station,Credit,"South Cody, Iowa",2024-10-31 22:36:38,True,778.2979708955548,Very High
317.6471160875829,USD,Fee,Retail,Checking,"Port Charlesside, Pennsylvania",2025-09-10 11:37:15,False,502.3458769599666,High
5553.819278971055,USD,Fee,Education,Credit,"Port Susanborough, Iowa",2025-04-02 23:36:49,False,369.8041329228353,High
7090.010748825942,EUR,Fee,Gas Station,Savings,"Lake Steven, Oregon",2025-07-12 00:41:52,False,630.0272396517893,Very High
4151.789495576697,USD,Payment,Entertainment,Checking,"Goldenbury, South Carolina",2025-02-01 04:43:39,False,318.115176759261,Medium
3825.3948802288724,EUR,Fee,Entertainment,Savings,"North Stephanie, Rhode Island",2024-09-21 17:35:28,False,817.5875519519249,Medium
7583.641112103796,EUR,Purchase,Education,Investment,"Eugenefort, Indiana",2025-01-05 11:21:47,False,780.9098059033092,High
2061.837204657326,JPY,Payment,Gas Station,Checking,"South Kyle, Hawaii",2025-09-05 04:44:44,False,689.8684546875334,High
2536.462730349742,JPY,Transfer,Healthcare,Savings,"Dawnbury, Missouri",2025-07-14 19:23:00,False,587.6849431650182,Medium
4970.25663880571,JPY,Refund,Online,Checking,"Mosshaven, Pennsylvania",2025-06-15 04:35:14,False,624.8033968945888,Low
