amount,currency,transaction_type,merchant_category,account_type,location,timestamp,is_fraudulent,credit_score,income_level
1244.3740030148726,JPY,Transfer,Entertainment,Savings,"Gomezville, Michigan",2024-10-18 12:07:35,False,312.31270694488035,High
3621.570935083711,GBP,Payment,Gas Station,Checking,"North Brandimouth, North Carolina",2025-02-25 21:21:27,False,706.1807715274422,Medium
5739.151976301191,USD,Purchase,Travel,Savings,"Stuarthaven, Delaware",2025-03-30 13:43:21,False,598.502295243504,Low
3684.5701264296677,EUR,Purchase,Restaurant,Investment,"Samanthaton, Missouri",2024-12-25 15:42:59,False,797.239854760145,Low
3497.1048868979087,JPY,Deposit,Travel,Investment,"West Caleb, Nevada",2025-03-26 19:23:14,False,823.869251665755,Low
8157.281234435887,USD,Withdrawal,Online,Savings,"South Mark, Colorado",2025-06-15 18:09:31,False,449.04355574221483,High
8373.347408110345,GBP,Purchase,Healthcare,Investment,"Williamsland, Missouri",2024-11-06 19:30:53,False,740.8871247735673,Low
5878.263197094812,JPY,Fee,Entertainment,Checking,"Clarkville, Texas",2025-09-03 18:59:37,False,516.5946149494184,Medium
4684.954890946706,GBP,Deposit,Retail,Checking,"Rodriguezside, Maryland",2024-11-18 22:15:30,False,510.79054740442064,Medium
2177.5194181013685,GBP,Fee,Education,Investment,"Mannmouth, Colorado",2024-11-06 06:11:33,False,312.2077602938573,Low
9192.098013425368,USD,Purchase,Healthcare,Credit,"West Monica, Michigan",2024-10-02 16:23:43,False,280.5390496536232,Low
1783.045099168432,JPY,Withdrawal,Gas Station,Savings,"East Josephview, Georgia",2025-01-18 20:48:43,False,581.1109886560097,High
6646.501006972525,GBP,Refund,Entertainment,Savings,"Adamstad, Oregon",2025-06-16 11:05:31,False,421.3966990288637,High
7654.569850971015,USD,Transfer,Online,Investment,"North Kimberlyland, Ohio",2024-10-26 10:13:59,False,449.76395648537965,Medium
4866.586247074446,USD,Payment,Retail,Savings,"Ochoaland, New Hampshire",2025-08-02 17:59:47,False,526.6212339763499,Medium
9382.659422686625,GBP,Transfer,Entertainment,Investment,"North Kimberly, New York",2024-12-22 11:14:15,False,683.6204516615918,Very High
3453.562803491006,EUR,Withdrawal,Restaurant,Savings,"Lindseyview, Kentucky",2025-07-10 08:57:26,False,379.0729569596357,High
7601.512440493961,USD,Payment,Gas Station,Credit,"Lake Leslieview, New York",2024-11-22 04:49:43,False,766.397102931927,High
2725.6758961348496,USD,Payment,Entertainment,Checking,"West Michelletown, Iowa",2025-04-24 02:21:20,False,350.66278656445456,Very High
2368.5968118698092,GBP,Payment,Travel,Credit,"Port Dianeside, Vermont",2025-04-19 15:15:01,False,598.1937565093622,Very High
2038.848528037141,EUR,Purchase,Retail,Credit,"Alexandermouth, Nebraska",2024-10-07 01:00:10,False,732.1914865788278,High
7234.946868647679,EUR,Purchase,Retail,Credit,"Smithville, South Dakota",2025-03-13 12:25:43,False,469.05819656148753,Medium
9081.788424837488,EUR,Refund,Gas Station,Savings,"Andrebury, Kentucky",2024-11-23 12:12:30,False,717.536103700737,High
1521.6680466373853,GBP,Refund,Gas Station,Credit,"New Alicia, Nevada",2025-09-21 21:30:14,False,867.1201029986046,Very High
10597.145113858884,JPY,Deposit,Online,Credit,"Kellyshire, Alabama",2024-11-14 11:28:45,False,567.5941396726301,Medium
1581.6240935648646,GBP,Deposit,Healthcare,Savings,"Tamarahaven, Kansas",2025-04-14 00:04:31,False,697.4112078730709,Very High
4421.701121492939,JPY,Purchase,Travel,Credit,"Lake Nicole, Texas",2025-03-21 14:14:14,False,565.1504854166927,Medium
675.889487812721,EUR,Refund,Entertainment,Checking,"East Dorothymouth, Michigan",2025-06-20 22:38:39,False,477.0576022787758,High
397.40369158399886,EUR,Deposit,Education,Credit,"Torreschester, New Hampshire",2025-01-08 12:59:00,False,825.4843602236109,High
5847.4164385444465,JPY,Fee,Entertainment,Savings,"South Allison, Iowa",2025-01-02 10:03:08,False,388.8440054452866,High
1675.899926503315,JPY,Withdrawal,Healthcare,Investment,"North Matthew, Montana",2025-07-03 16:10:28,False,517.2669974421332,Low
314.80460018380484,GBP,Withdrawal,Education,Checking,"East Debbiehaven, New Jersey",2024-12-07 23:00:51,False,745.713369480418,Very High
5388.170214862181,JPY,Purchase,Online,Investment,"Reynoldsville, Kansas",2024-12-21 00:53:37,False,332.6954931919684,Low
5770.178081617973,GBP,Refund,Online,Credit,"West Brettberg, Nevada",2024-10-12 14:48:49,False,461.76634610800573,High
2008.3232116670433,GBP,Fee,Travel,Investment,"Lake Pamelashire, West Virginia",2025-09-13 08:47:20,False,331.9706232301329,Very High
9435.887825024482,USD,Refund,Healthcare,Investment,"Port Ryanport, Iowa",2024-11-21 16:54:39,False,406.8872536503655,High
576.010065945608,JPY,Refund,Healthcare,Checking,"East Jasmineport, Wisconsin",2025-08-20 02:45:59,False,599.4839804416874,Medium
8458.124140499769,JPY,Refund,Restaurant,Credit,"Andersonburgh, Georgia",2024-11-06 10:02:43,False,437.77471471322366,High
3580.274831381612,USD,Deposit,Education,Savings,"Robertstad, Virginia",2024-11-27 11:28:38,False,842.665598943043,Low
7040.21483623261,JPY,Refund,Retail,Investment,"Elainetown, Colorado",2025-03-26 23:20:54,False,735.1656186526615,Medium
3851.3697475519875,EUR,Deposit,Retail,Savings,"South Maryburgh, Colorado",2025-07-15 21:11:57,True,835.1267929814649,Low
6065.023731758214,JPY,Transfer,Retail,Credit,"Greenmouth, Arizona",2025-05-01 21:54:18,False,545.421503567065,Very High
6635.259008541474,USD,Payment,Travel,Checking,"Walkerton, Vermont",2025-04-13 20:12:40,False,356.4060753058654,Medium
4978.04757422328,GBP,Transfer,Restaurant,Credit,"Lake Kyle, Maryland",2025-02-28 22:05:05,False,333.9399750607686,Low
3234.7454068985935,USD,Deposit,Restaurant,Checking,"East Bryan, Washington",2025-04-17 07:39:58,False,551.6387167310999,Medium
9581.633509527102,JPY,Payment,Restaurant,Savings,"North Evelyn, Michigan",2025-03-20 15:40:30,False,573.1009444400052,Very High
-83.043744968493,EUR,Payment,Online,Checking,"Willisshire, New Jersey",2025-08-12 17:54:33,False,292.7450108639026,Medium
5817.2256467130155,JPY,Fee,Retail,Credit,"Williamsfort, Texas",2025-07-27 21:27:10,False,780.6958035289896,Medium
7273.366677478429,JPY,Payment,Entertainment,Checking,"Jeffreyside, Maine",2025-01-20 21:46:25,False,748.7948161311327,Medium
2230.1601514661324,GBP,Withdrawal,Entertainment,Credit,"East David, Tennessee",2024-12-15 19:48:15,False,553.8407192440081,Very High
9203.676088811904,USD,Fee,Retail,Savings,"Whiteberg, Iowa",2025-05-23 14:32:36,False,453.09865295430944,Low
9635.008503877898,USD,Deposit,Healthcare,Checking,"Port Deanna, Tennessee",2025-07-10 21:12:27,False,538.9512047656316,Very High
7622.185131438622,EUR,Deposit,Healthcare,Credit,"Danielhaven, Rhode Island",2025-09-13 20:08:18,False,574.8722474886955,High
9088.504868473261,EUR,Withdrawal,Healthcare,Checking,"Martinezview, Michigan",2025-08-06 16:46:22,False,435.29857901523536,High
8956.211277818293,JPY,Payment,Education,Savings,"Kimberlyside, North Dakota",2025-08-29 22:12:31,False,454.3747384018806,Low
5260.2297633509,GBP,Purchase,Gas Station,Investment,"New John, Minnesota",2025-08-25 06:21:18,False,284.6294815865934,Low
774.4846438574178,JPY,Purchase,Restaurant,Investment,"Johnhaven, Alabama",2024-10-30 12:16:01,False,833.8962464930413,Medium
9533.823351485584,GBP,Deposit,Entertainment,Credit,"Dennisshire, New York",2024-11-13 22:41:02,False,515.7710071792754,Medium
6232.124362692322,GBP,Purchase,Entertainment,Checking,"Port Hayley, Virginia",2025-07-05 14:57:50,False,821.1130088168615,High
1737.7214674930344,USD,Fee,Education,Investment,"Annaberg, Alaska",2025-09-10 17:44:48,False,619.942409378629,Low
9934.74180453643,EUR,Refund,Entertainment,Credit,"Jonesstad, Massachusetts",2024-12-30 19:14:29,False,473.6687771677244,Low
7743.539688680501,GBP,Fee,Retail,Checking,"Tiffanymouth, New York",2025-07-31 00:10:05,False,700.8268251246272,Very High
2830.734165703911,USD,Withdrawal,Entertainment,Checking,"Ericastad, South Carolina",2024-10-08 14:36:58,False,651.0553067276694,High
5605.681302429732,JPY,Fee,Gas Station,Savings,"New Jeremy, New Mexico",2025-04-19 09:42:03,False,482.07225842600764,Low
2594.283020320395,JPY,Transfer,Restaurant,Checking,"East Matthewshire, Hawaii",2025-05-16 22:51:27,False,788.2398991955624,High
2493.7952203671816,GBP,Fee,Entertainment,Checking,"West Colinhaven, Washington",2024-12-24 17:37:01,False,574.443654349577,Medium
2992.1889303765042,GBP,Purchase,Online,Credit,"Port Gregoryland, Maryland",2024-12-16 09:03:22,False,403.8169480535782,Low
6347.849221833528,EUR,Transfer,Healthcare,Savings,"Josephmouth, Massachusetts",2025-02-23 20:10:51,False,755.119378606425,Very High
2896.5878520445362,USD,Purchase,Entertainment,Checking,"Tonyaside, South Dakota",2025-02-16 05:17:55,False,760.9133498610021,Very High
7485.95666147626,GBP,Payment,Travel,Savings,"Mitchellville, South Dakota",2025-02-13 19:12:12,False,647.6763784970515,Low
8041.16783577551,JPY,Deposit,Restaurant,Investment,"Zunigaville, Wyoming",2025-06-02 07:05:51,False,760.4872659278215,Very High
6067.088908033056,JPY,Fee,Online,Checking,"Davidmouth, Utah",2025-09-21 05:45:54,False,724.9093938471772,High
7340.391471932245,GBP,Refund,Restaurant,Investment,"South Lindseytown, Michigan",2024-12-03 22:38:57,False,435.86125415916825,Low
1647.029619814782,GBP,Purchase,Retail,Savings,"Lanefurt, Oklahoma",2024-12-11 23:59:30,True,817.5343052437744,Low
4447.924802536397,EUR,Payment,Education,Checking,"Lake Ericland, Tennessee",2024-12-31 18:03:19,False,469.8546519860033,Very High
3012.7490044802694,USD,Purchase,Retail,Checking,"West Kimberly, Maryland",2025-05-01 05:17:39,False,535.1212927631412,Very High
1394.7319275421262,GBP,Refund,Online,Checking,"Saraview, Delaware",2024-11-19 11:51:10,False,313.64201312017866,High
9162.286933398093,JPY,Transfer,Retail,Savings,"Kellyview, Georgia",2025-05-15 11:03:20,False,340.4107040441265,Very High
7645.392771455903,EUR,Refund,Travel,Savings,"East Ashley, West Virginia",2024-12-28 21:44:53,False,308.68293827063366,High
3718.5611086879526,USD,Payment,Online,Credit,"Robertstad, Maine",2024-10-26 13:27:32,False,480.92448987082525,Medium
6023.497774098362,USD,Payment,Entertainment,Savings,"North Lisaville, Ohio",2025-03-05 10:03:23,False,710.1616382468095,High
7054.210107388042,JPY,Payment,Online,Checking,"Lake Danielle, Alabama",2025-08-12 17:00:44,True,738.8450705243393,Medium
1089.219426312819,EUR,Fee,Healthcare,Investment,"Port Rebecca, New York",2025-01-16 07:30:25,False,291.2065823345001,High
9076.005773607023,JPY,Withdrawal,Retail,Credit,"Port Katherineview, Idaho",2025-08-08 11:56:27,False,707.5881853998883,Low
3441.156357580541,JPY,Transfer,Online,Credit,"North Matthew, New Hampshire",2025-05-06 00:00:27,False,715.184541840176,High
5745.455475947039,GBP,Withdrawal,Retail,Checking,"Jacksonburgh, Oklahoma",2025-09-02 13:34:57,False,589.8190599043501,Very High
8297.229882596557,GBP,Payment,Travel,Investment,"New Joshua, Mississippi",2025-07-01 03:19:18,False,647.4563561072993,Medium
4563.067718032824,EUR,Purchase,Retail,Checking,"Angelaton, Mississippi",2025-07-19 02:58:13,False,314.9616290125078,High
5949.622151644653,EUR,Deposit,Online,Credit,"Millerport, Louisiana",2025-08-16 09:42:42,False,539.6525091267686,High
6771.9530919915915,USD,Withdrawal,Education,Investment,"Lake Jeffrey, New Hampshire",2024-10-18 12:44:42,False,602.7073739721767,Low
4390.339443470381,JPY,Fee,Restaurant,Investment,"West Wayne, Maryland",2025-03-26 21:18:32,False,549.8539099736732,High
8291.6431413617,GBP,Purchase,Online,Credit,"Port Reginaville, Minnesota",2024-10-04 15:24:01,False,323.81453264853036,Low
5768.378775266076,JPY,Purchase,Healthcare,Investment,"Schroederton, Montana",2024-11-20 11:40:38,False,430.878893813181,Very High
8367.548256887258,EUR,Fee,Retail,Savings,"Lopezhaven, Alabama",2024-12-08 21:29:37,False,389.09384857511196,High
4389.51953168635,EUR,Payment,Education,Credit,"Richardmouth, Rhode Island",2025-09-01 00:34:46,False,343.40030046234375,Low
888.532848591731,JPY,Withdrawal,Retail,Investment,"West Charlesberg, New Mexico",2025-03-23 20:55:41,False,609.9694607608657,Very High
8785.58707076073,GBP,Deposit,Education,Credit,"Rachaelshire, Mississippi",2025-05-17 20:44:27,False,512.4445915088095,Low
10116.476522233641,JPY,Payment,Online,Investment,"Lindaton, Vermont",2024-12-25 05:54:52,False,622.5158768526745,Medium
2034.2193107156809,EUR,Purchase,Travel,Investment,"New Jessicabury, Iowa",2025-03-11 08:58:46,False,681.1255968585409,Low
4093.4378942644353,JPY,Refund,Travel,Checking,"Moniqueland, Missouri",2025-05-23 14:09:16,False,680.1031326758816,High
8209.551318071315,GBP,Payment,Restaurant,Checking,"Allenfort, Minnesota",2025-03-30 02:56:49,False,591.971314839522,Very High
5896.46167384152,EUR,Fee,Travel,Credit,"Lake Tyler, Washington",2024-12-11 17:01:35,False,784.0409670979076,High
5829.778573096021,USD,Payment,Travel,Checking,"Tiffanyfurt, Oklahoma",2025-03-31 07:44:01,False,457.88015286197435,High
7811.4800771579185,EUR,Deposit,Retail,Credit,"North Williamview, Kansas",2024-11-24 01:40:57,False,549.6839384736213,High
1846.0498060869736,EUR,Payment,Retail,Investment,"Richfurt, Pennsylvania",2024-12-06 00:56:05,False,692.7299248095592,Very High
1615.8109307023901,JPY,Deposit,Travel,Savings,"Millshaven, Delaware",2025-06-26 01:19:17,False,602.9571357831389,Low
6470.621957142669,EUR,Refund,Restaurant,Checking,"Fullermouth, Hawaii",2025-06-18 18:12:44,False,347.72064085288304,Medium
8239.552111435376,GBP,Transfer,Education,Savings,"Sabrinaville, Nebraska",2025-04-26 12:19:29,False,321.82591870717914,High
5293.68193611358,USD,Withdrawal,Healthcare,Credit,"Sheltonshire, Arizona",2025-07-22 23:54:57,False,488.52450996697075,High
1772.8453589905878,EUR,Withdrawal,Gas Station,Credit,"South Jasontown, South Dakota",2025-06-06 15:09:55,False,751.0584711422622,Low
8736.191295527547,USD,Purchase,Online,Checking,"West Linda, Idaho",2024-12-04 00:19:27,False,326.94786475516054,Low
4983.373877137159,EUR,Withdrawal,Gas Station,Credit,"Jameshaven, Nevada",2025-06-19 07:39:03,False,419.0686234891534,Low
8361.30351034568,GBP,Payment,Travel,Savings,"Middletonside, Wisconsin",2025-03-31 10:27:31,False,460.6499599238759,High
8874.833395659018,EUR,Refund,Retail,Investment,"Port Cody, West Virginia",2025-09-05 15:40:34,False,484.983876774843,Very High
1075.8788526001372,JPY,Payment,Retail,Savings,"Johnsonbury, Wyoming",2024-10-02 10:05:42,False,529.0470999059969,Medium
5138.633037594799,USD,Fee,Restaurant,Savings,"Sharonton, Iowa",2025-05-16 14:43:22,False,324.95140955675254,Very High
2115.6059853562374,EUR,Payment,Education,Credit,"New Kaylatown, Missouri",2025-04-28 22:26:57,False,765.175200326089,Very High
9686.730054090096,USD,Purchase,Online,Investment,"Tonyafort, Utah",2025-07-03 19:04:16,False,434.6776491057747,Medium
749.8730725208728,JPY,Transfer,Education,Savings,"East Angelahaven, Rhode Island",2025-02-10 21:36:01,False,585.437891731613,Medium
5706.381211773189,USD,Transfer,Entertainment,Savings,"Carolynton, North Carolina",2024-10-28 14:59:22,False,468.9960837671816,Very High
7828.120570832463,JPY,Deposit,Gas Station,Checking,"North Shelbyland, Nevada",2025-08-09 21:13:27,False,776.7751463078298,High
2370.3273901661933,EUR,Purchase,Gas Station,Savings,"Joneschester, Wyoming",2025-01-29 18:52:16,False,518.1805925131013,Low
8048.6732950891355,EUR,Deposit,Restaurant,Checking,"New Stephen, Kentucky",2024-10-22 03:07:31,False,695.1237813373236,Medium
5914.131253660371,GBP,Refund,Gas Station,Investment,"Lake Michaelfort, Delaware",2025-04-14 21:15:48,False,710.494588031461,Very High
5222.609684359192,JPY,Purchase,Gas Station,Credit,"Victoriaview, Delaware",2025-08-26 20:29:04,False,648.6549819433511,Medium
495.9407373864323,JPY,Withdrawal,Healthcare,Investment,"North Deborah, Ohio",2025-06-11 10:01:27,False,841.8363739976571,Very High
7629.558283708969,USD,Refund,Travel,Credit,"Wiseshire, North Dakota",2025-08-19 23:09:30,False,348.2262803858207,Medium
599.8860564392658,EUR,Transfer,Online,Credit,"New Mallory, Alaska",2024-11-28 11:56:39,False,832.1302973855817,Low
6590.158820689665,JPY,Deposit,Restaurant,Investment,"Floresview, Nebraska",2024-10-19 08:59:02,False,850.9521463028386,Low
8219.7591380989,EUR,Refund,Healthcare,Investment,"Debrafurt, Wisconsin",2025-04-20 23:14:48,False,747.3177968098336,Very High
1209.0743248155607,USD,Transfer,Entertainment,Investment,"East Tonyburgh, Connecticut",2024-12-05 10:24:43,False,624.8513074076278,Medium
2128.761702345987,EUR,Purchase,Travel,Investment,"Jamesview, Indiana",2025-07-16 12:36:09,False,609.7659325974624,Low
4744.670758349344,GBP,Payment,Entertainment,Checking,"Jacksonport, Alabama",2025-07-26 07:59:15,False,355.8050466648454,Very High
5705.423126602352,JPY,Payment,Education,Checking,"West Mark, Mississippi",2024-10-05 22:09:34,False,381.92497067945055,High
5411.13839783606,JPY,Deposit,Restaurant,Credit,"Lauriefort, Oregon",2025-02-05 03:24:04,False,827.507547955572,Medium
9234.182674889877,USD,Payment,Restaurant,Checking,"West Amandamouth, Iowa",2025-09-18 03:06:26,False,501.8060368641616,High
3303.1555992533476,JPY,Transfer,Entertainment,Savings,"East Ashley, Washington",2024-12-02 14:08:11,False,737.6042461309793,High
6197.073272334756,EUR,Transfer,Retail,Investment,"Rossland, Idaho",2024-10-09 01:06:55,False,355.46744864078426,Low
2915.03323133884,EUR,Refund,Gas Station,Investment,"Port Samanthatown, Oregon",2025-04-22 02:30:25,False,764.2016375222246,Low
9875.165543926063,GBP,Purchase,Education,Savings,"Lake Ashley, Hawaii",2025-05-03 13:16:01,False,678.0797230820806,High
8620.267107401522,GBP,Withdrawal,Education,Investment,"Lake Samuelchester, North Dakota",2024-10-03 06:11:33,False,733.1257371625135,High
4444.663387112704,EUR,Payment,Healthcare,Checking,"Lake Shannonton, Vermont",2025-09-10 03:40:05,False,379.8454534259964,High
1885.9081586749724,USD,Fee,Online,Credit,"Lake Kellybury, Kentucky",2025-03-31 07:15:12,False,793.9738427458019,Very High
2013.4814365339812,USD,Deposit,Online,Investment,"Lake John, South Carolina",2025-05-04 09:09:24,False,817.6153089044616,High
3458.5999197871542,GBP,Purchase,Online,Investment,"Kristinatown, Arkansas",2024-09-26 11:16:58,False,586.0943801959063,Medium
6655.774194052986,JPY,Payment,Online,Checking,"Matthewmouth, New Jersey",2025-08-07 11:43:56,False,819.6669269602701,Low
1477.8719178206711,USD,Deposit,Gas Station,Investment,"Justinside, Ohio",2025-05-07 09:01:20,False,443.92958566399534,Very High
2595.3704571694034,JPY,Payment,Healthcare,Checking,"Dayview, Missouri",2025-06-02 20:02:46,True,676.5976110904533,Very High
7965.103667477101,EUR,Deposit,Gas Station,Credit,"Bradleyton, New Jersey",2025-05-13 23:29:31,False,675.6505228269459,Very High
3202.780487190155,EUR,Payment,Travel,Investment,"Port Juan, Pennsylvania",2024-09-24 05:58:43,False,637.1655222787622,Very High
2368.7729858284883,USD,Fee,Restaurant,Checking,"Desireeton, California",2025-02-05 17:54:02,False,659.0237679274962,Very High
2134.815714071422,EUR,Deposit,Gas Station,Savings,"Port Ronaldmouth, Rhode Island",2024-11-23 11:34:58,False,430.55815787868517,Medium
3453.1801645862015,GBP,Withdrawal,Travel,Investment,"West Patrick, Idaho",2025-06-03 11:50:31,False,377.7256158966517,Very High
6026.530458272457,EUR,Withdrawal,Entertainment,Credit,"Williamberg, West Virginia",2025-03-06 14:18:31,False,635.4527262738014,Medium
6764.961873155733,GBP,Withdrawal,Travel,Checking,"East Christopherland, Colorado",2025-06-30 10:41:16,False,819.6947836984821,Medium
1827.8149361491699,JPY,Withdrawal,Online,Checking,"South Peterfort, New Jersey",2025-05-10 14:04:50,False,824.2041713541159,Low
3428.1784252749035,EUR,Deposit,Retail,Credit,"Latashabury, Minnesota",2025-06-01 19:34:46,False,579.2974662631266,High
3284.4494490160278,EUR,Purchase,Online,Credit,"Port Courtneytown, Georgia",2025-05-22 17:17:56,False,337.90858387249835,Medium
