amount,currency,transaction_type,merchant_category,account_type,location,timestamp,is_fraudulent,credit_score,income_level
1331.2673650774423,USD,Withdrawal,Restaurant,Credit,"Jonathanmouth, Arkansas",2025-05-27 23:03:41,False,408.17980780543667,Low
9313.968279090137,USD,Transfer,Travel,Credit,"East George, Vermont",2025-07-09 13:59:37,False,311.5498950505432,Very High
4282.322333246032,JPY,Transfer,Restaurant,Credit,"Lake Sarahshire, Wyoming",2024-12-29 15:14:21,False,666.6054220909039,Low
6134.970255054735,GBP,Withdrawal,Gas Station,Checking,"Lake Michelle, Tennessee",2024-10-08 13:45:13,False,467.8573913612945,High
2358.5643862531715,JPY,Payment,Online,Credit,"North Leonshire, Vermont",2025-08-10 11:15:36,False,766.3274472080905,Medium
6135.975535603339,EUR,Payment,Education,Credit,"North Sethview, Oklahoma",2024-09-25 20:07:19,False,328.3253531063194,Very High
5900.138831182573,JPY,Fee,Travel,Checking,"Kennedybury, Illinois",2025-03-28 09:37:57,False,409.9378614976833,Medium
615.0914645334475,USD,Withdrawal,Retail,Investment,"Johnsonberg, Nebraska",2024-09-24 13:49:09,False,696.7018382141923,Low
9316.275931461314,EUR,Payment,Entertainment,Investment,"New Lisashire, North Carolina",2025-06-02 16:51:50,False,540.6366394958142,High
3288.012528495124,JPY,Purchase,Restaurant,Savings,"Port Austinside, Pennsylvania",2025-04-09 02:23:07,False,566.4343809835121,High
5713.086016270979,EUR,Payment,Online,Investment,"South Jonathanstad, Mississippi",2024-11-12 17:15:06,False,686.8730498554742,Low
9954.086416190703,GBP,Withdrawal,Education,Savings,"Lake Michaelfurt, New Jersey",2025-02-05 18:21:31,False,373.6355744526537,High
9832.055415687022,USD,Purchase,Entertainment,Savings,"Ashleytown, New York",2025-07-22 11:25:10,False,783.8774931793973,High
5296.962567092284,GBP,Payment,Restaurant,Credit,"Martinezmouth, Alaska",2025-01-26 09:00:31,False,685.3184195121712,Very High
2934.6682611581577,JPY,Transfer,Travel,Checking,"South Sarah, Tennessee",2025-05-23 23:43:26,False,382.23650704065676,Low
840.9391891322354,GBP,Transfer,Travel,Savings,"North Emily, Kansas",2025-01-20 03:32:46,False,537.6588551022252,Low
7113.121264432012,JPY,Payment,Travel,Credit,"South Adamhaven, New Mexico",2025-03-08 18:28:42,False,592.6801536360229,Low
9289.534043625521,JPY,Purchase,Entertainment,Checking,"Lisaberg, Mississippi",2025-04-24 13:37:43,False,354.2541294205606,Low
3837.2208866313667,JPY,Purchase,Healthcare,Checking,"South Sabrinamouth, Delaware",2025-08-15 14:38:19,False,643.0390144509281,Medium
4175.686273282553,EUR,Purchase,Retail,Checking,"Santiagoland, California",2025-05-02 10:53:06,False,439.4621720724429,Very High
242.1463484051694,USD,Payment,Retail,Savings,"Port Timothy, Indiana",2025-03-22 03:53:30,False,838.9219142336815,Very High
7283.9437860472135,USD,Payment,Healthcare,Checking,"Port Debrashire, North Dakota",2025-08-26 10:43:28,False,335.93748181394335,Medium
7910.887908879827,GBP,Refund,Restaurant,Savings,"Maciashaven, North Carolina",2024-09-18 01:41:33,False,746.9232480494567,Very High
4721.848367586797,GBP,Refund,Healthcare,Credit,"Danielleshire, New Mexico",2025-01-23 04:31:44,False,300.5060033968504,Low
4076.1371470408963,EUR,Refund,Gas Station,Investment,"Palmerfort, Massachusetts",2024-10-27 15:43:36,False,449.84980308365755,Very High
3194.0904083452306,GBP,Withdrawal,Gas Station,Checking,"Gillespieberg, Arizona",2025-04-24 01:35:09,False,590.8521868234105,Very High
9873.360029656134,EUR,Fee,Healthcare,Investment,"Sarahland, Montana",2025-06-14 03:53:08,False,503.8841447031017,Low
192.16413689472986,JPY,Purchase,Travel,Investment,"Hodgehaven, Tennessee",2024-11-10 16:56:39,False,408.46980645316404,High
4891.786244187318,EUR,Purchase,Healthcare,Credit,"Port Elizabeth, South Dakota",2025-08-13 15:10:38,False,495.3491551410123,Very High
3340.382909292493,EUR,Deposit,Retail,Credit,"Davidport, Michigan",2024-12-03 01:24:02,False,449.5375425453236,High
551.2585296581947,JPY,Deposit,Gas Station,Investment,"West Shaunport, Massachusetts",2024-09-17 11:53:46,False,416.6068713892782,Medium
4910.363919872341,GBP,Refund,Entertainment,Credit,"Port Jennifer, Iowa",2025-05-19 17:14:20,False,622.6267015153843,High
9523.35642336021,JPY,Fee,Retail,Savings,"New Nicolestad, Nebraska",2025-08-02 14:06:41,False,617.2668982607117,Very High
3998.9300629604786,USD,Fee,Online,Savings,"New Kimberlyborough, California",2025-05-03 04:15:43,False,395.32412696067524,Very High
4450.572726374558,EUR,Purchase,Online,Credit,"South John, New Hampshire",2025-06-20 10:27:19,False,404.54776415023315,Low
6124.762151879127,EUR,Refund,Education,Savings,"Port Raymondview, Alabama",2025-05-19 10:49:06,False,490.1589495389108,Medium
1555.7631487938681,JPY,Withdrawal,Healthcare,Checking,"Loganfurt, Rhode Island",2025-03-20 17:18:55,False,389.34731073065063,High
4173.42324418903,EUR,Purchase,Travel,Savings,"South Michaelbury, Rhode Island",2024-12-28 11:49:41,True,446.49843446650107,High
8462.19148866118,USD,Refund,Entertainment,Credit,"North Michaelborough, Colorado",2025-08-30 16:46:05,False,443.20203488896425,Low
5907.9037265565275,EUR,Deposit,Education,Investment,"Lake Michaelhaven, Oregon",2025-04-13 00:29:51,False,702.4229693193088,Very High
4648.732869241863,GBP,Purchase,Travel,Checking,"Johnsonstad, Arizona",2025-01-28 22:05:52,False,778.8398715759093,Medium
7253.567473879197,JPY,Refund,Online,Credit,"Justinchester, Vermont",2025-03-05 02:32:23,False,502.4171067329553,Very High
255.06609562338974,EUR,Payment,Gas Station,Checking,"Hunterborough, Florida",2025-02-19 09:45:56,False,424.8201744485898,High
5751.8867387553155,GBP,Payment,Retail,Investment,"Michaelside, Tennessee",2025-05-12 05:22:29,False,349.45286087054967,Medium
2773.223890600448,USD,Withdrawal,Retail,Credit,"East Craig, Nevada",2025-04-25 18:00:31,False,431.5803057014365,Low
5149.4438811969985,JPY,Refund,Online,Investment,"Brownton, Alabama",2025-02-16 09:21:34,False,491.5080384093195,High
3972.2006266826356,USD,Withdrawal,Healthcare,Investment,"Royville, West Virginia",2025-04-09 17:35:58,False,662.2600893372348,Medium
9498.823337047352,JPY,Transfer,Entertainment,Credit,"Jackmouth, Colorado",2025-05-19 03:39:28,False,315.2436635836456,Low
9576.277344122465,USD,Fee,Education,Checking,"Harrishaven, Montana",2025-08-20 15:04:42,False,845.2921723939925,Medium
8664.20093100653,USD,Fee,Travel,Investment,"Greenchester, Arkansas",2025-04-29 12:24:33,False,579.2968368319839,High
6272.539824125451,EUR,Refund,Travel,Credit,"Jameschester, Oregon",2024-12-21 18:58:36,False,636.5359875467177,Low
4251.760011846776,USD,Refund,Retail,Investment,"Lake Lucasland, Maryland",2025-02-10 23:29:27,False,521.5946534335721,Low
4423.686519009206,EUR,Purchase,Restaurant,Savings,"Cherylfurt, Maine",2025-02-05 13:02:43,False,612.6847131194535,Low
7051.973579108732,JPY,Payment,Online,Credit,"North Lindsaystad, Maryland",2025-06-19 16:46:11,False,712.0850093991857,High
2783.349705833157,USD,Transfer,Restaurant,Credit,"North Matthewview, Oregon",2025-01-05 19:32:35,False,680.8136283563214,Medium
51.337810076572744,GBP,Fee,Education,Investment,"Brentland, Oklahoma",2025-02-16 09:47:10,False,425.65694081043137,Low
3654.8428199477157,GBP,Withdrawal,Education,Savings,"Nicholsside, Florida",2024-12-16 05:29:24,False,542.1595895633288,Medium
2096.862104333433,JPY,Transfer,Retail,Checking,"North Kevinshire, Rhode Island",2025-04-23 23:14:52,False,728.1294651824644,Low
413.71619461259866,EUR,Purchase,Online,Credit,"Timothyview, South Dakota",2025-09-03 00:53:22,False,612.2550205508542,Medium
9575.754469314512,JPY,Payment,Restaurant,Checking,"West James, Idaho",2025-03-28 23:19:10,False,806.7484780848267,Very High
4829.108087876558,JPY,Deposit,Retail,Investment,"Port Charles, Rhode Island",2025-03-13 19:53:43,False,594.6097170675378,High
5206.422083933619,USD,Refund,Retail,Savings,"North Luke, New Jersey",2025-09-05 07:27:18,False,851.7054850302792,Low
1005.2200294831301,EUR,Payment,Retail,Checking,"North Ryanberg, Tennessee",2025-08-08 22:37:25,False,613.6520396633788,High
5408.752101495208,JPY,Purchase,Online,Credit,"Collinsville, Colorado",2025-03-12 12:27:08,False,778.6216744207466,Very High
2332.5128892093785,GBP,Fee,Healthcare,Checking,"North Mirandaburgh, Maine",2025-05-22 23:17:31,False,618.2680114935098,Very High
7416.096631376335,USD,Payment,Education,Investment,"Lake Cameron, Arizona",2025-08-27 15:22:28,False,457.63963648020894,High
9734.63693642409,USD,Withdrawal,Retail,Credit,"Lake John, Wyoming",2025-01-10 01:33:40,False,803.656327795872,Very High
6861.338916048118,JPY,Refund,Gas Station,Investment,"Port Jessicamouth, Washington",2025-03-29 00:48:20,False,598.5556387701505,Medium
8528.534928554413,GBP,Withdrawal,Education,Checking,"East Christopher, Texas",2025-07-04 04:06:50,False,357.3694668165995,Low
5681.168218151344,USD,Transfer,Gas Station,Credit,"Port David, Pennsylvania",2025-06-20 19:50:50,False,811.0942747629352,Medium
820.2487719666918,EUR,Fee,Retail,Investment,"Sarahberg, Alaska",2025-09-09 17:18:06,False,596.5613404260406,Low
8181.978661425543,JPY,Purchase,Healthcare,Investment,"South Scottberg, Connecticut",2024-10-20 15:45:16,False,731.9388588041552,Medium
9687.7944546011,GBP,Purchase,Restaurant,Checking,"East Katherinestad, California",2024-12-23 14:06:09,False,760.2111534012349,Very High
5522.697368489538,GBP,Transfer,Entertainment,Investment,"Pamelafort, Minnesota",2025-01-26 11:47:56,True,326.60612714933984,Low
3761.6018141152044,EUR,Transfer,Education,Checking,"Amberstad, Maine",2025-03-03 09:56:46,False,703.8200896780346,Very High
4339.230720221055,EUR,Deposit,Entertainment,Credit,"Arnoldview, Texas",2024-11-11 19:58:42,False,318.2294813590832,Low
1956.9762284787428,EUR,Transfer,Entertainment,Checking,"Port Robertside, South Carolina",2025-06-11 15:23:12,False,757.0857832564292,Very High
815.2747803445485,GBP,Payment,Gas Station,Investment,"Port Ericside, West Virginia",2025-08-21 00:40:20,False,339.514063584025,High
6775.405685136233,GBP,Fee,Entertainment,Investment,"Ramirezland, Colorado",2025-09-16 20:45:41,False,357.3053985318453,Medium
2244.7655430870122,USD,Refund,Restaurant,Investment,"Port Alexandra, North Dakota",2025-06-08 07:11:39,False,792.5479070168525,Very High
8352.578024006736,USD,Fee,Restaurant,Checking,"Lake Alicemouth, North Carolina",2025-07-08 11:13:23,False,725.4485181646786,Low
4328.590560785229,JPY,Purchase,Education,Checking,"Murphymouth, New Hampshire",2024-11-11 22:21:45,False,347.63184667170134,Very High
6351.581417827164,JPY,Purchase,Travel,Checking,"Gonzalezport, Iowa",2025-03-14 14:56:19,False,580.1521403288881,Low
7327.541474606979,EUR,Fee,Travel,Credit,"Michaelbury, Michigan",2024-11-10 05:45:31,False,753.3510356689853,High
6410.624809539425,USD,Deposit,Healthcare,Checking,"East Lynnstad, Vermont",2025-07-31 19:44:30,False,707.9500032355679,Low
860.7843125252137,JPY,Withdrawal,Entertainment,Credit,"Roberthaven, New Mexico",2025-04-01 07:36:51,False,802.8681576253734,Low
397.34536172402886,EUR,Payment,Retail,Investment,"Lake Sue, Wyoming",2025-06-21 00:32:43,False,734.9058831995069,High
4023.7132176620303,GBP,Refund,Healthcare,Savings,"Josephland, Nevada",2024-10-30 12:47:07,False,758.6664332431227,Very High
2717.510261390336,EUR,Refund,Healthcare,Investment,"New Anthony, Kentucky",2025-08-24 10:12:28,False,648.8559230268457,Low
4020.3479279992785,USD,Withdrawal,Restaurant,Checking,"Port Nicoleshire, New Mexico",2024-11-21 08:28:49,False,654.4162099372005,High
3226.0714785614373,USD,Fee,Education,Credit,"North Frankbury, South Carolina",2024-09-27 19:14:37,False,344.7052474922987,Low
7431.752852781726,USD,Deposit,Retail,Checking,"North Jennifer, Tennessee",2025-09-08 01:35:20,False,532.085899767827,Low
9974.525325504103,GBP,Deposit,Retail,Checking,"West Jessicastad, Michigan",2025-03-08 11:56:17,False,719.8219781039733,Medium
5014.572823065657,USD,Refund,Travel,Checking,"Lake Clifford, Mississippi",2025-01-16 12:00:36,False,822.1978325286657,Medium
3672.004837041466,USD,Refund,Travel,Checking,"Micheleshire, Connecticut",2024-10-08 11:44:11,False,337.3753327498452,Low
8379.839204354661,USD,Deposit,Online,Checking,"North Gabriel, Kentucky",2025-05-27 02:01:51,False,735.8305779712717,High
4776.751708367349,JPY,Purchase,Online,Investment,"South Kimberlystad, Texas",2024-09-20 10:39:11,False,408.922148384538,Medium
3545.800329659462,USD,Deposit,Healthcare,Credit,"South Meganland, Indiana",2025-05-16 23:07:55,False,778.450642771043,Medium
1460.8811683908311,JPY,Payment,Restaurant,Checking,"Davidport, Oklahoma",2025-02-18 07:05:55,False,319.81577169940874,High
6060.369877747828,EUR,Refund,Healthcare,Investment,"Mariaberg, Wyoming",2024-11-17 19:41:55,False,594.8871824362499,Very High
9530.670055286253,EUR,Purchase,Online,Checking,"Kellychester, Florida",2025-08-19 04:23:10,False,770.2187873500175,Low
8523.71433278088,JPY,Withdrawal,Restaurant,Checking,"Lake Elizabeth, Colorado",2025-04-26 21:06:19,False,493.39086074726106,Very High
8579.03680130159,EUR,Withdrawal,Travel,Checking,"West Meghan, Ohio",2025-01-17 07:44:46,False,688.3656389856314,Very High
1206.804065836478,EUR,Purchase,Education,Investment,"Timothystad, Kentucky",2025-04-01 04:16:46,False,764.9279247297542,Low
2548.236238370721,JPY,Withdrawal,Online,Savings,"Barbaraville, Minnesota",2024-11-27 10:43:08,False,733.5769873819319,High
7953.571888215032,USD,Purchase,Online,Investment,"Johnsonshire, Oklahoma",2025-01-10 05:44:13,False,602.3996696370754,High
