feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target,age,gender,education_level,income_range,experiment_group,response_time_ms,accuracy
2.9796720751576693,0.16033271282220474,-0.5411244441941091,1.0976304162610153,-1.1100390644616995,0.5246521099283961,0.7748966087158395,0.9636819597881929,-2.5433305033436766,-0.6831389604733106,1,50-70,Other,Master,Medium,Treatment B,616.0146985207555,0.8569808960208073
0.10277162502603561,6.425825357256119,2.017129300562085,-4.092625284707652,0.5467809436985036,1.172315959442175,0.4977795067325074,3.6488468563729546,0.4519419807642271,3.5018503872987177,0,<30,Other,Bachelor,High,Control,416.6581172741063,0.6522907391182502
2.7481341964748687,1.1783187308677554,-0.2229806231118368,-3.035964898689392,0.6894631404649803,0.10623153788697683,3.4873769492846165,-1.20414369632369,3.4805897328223403,-3.6599015136392947,1,30-50,Other,Bachelor,High,Treatment A,398.0616966788769,0.7429132432685438
-1.3958211157742362,1.1530090948643883,0.053847946345931694,2.4909625687206542,1.232932717466607,1.6773641502907233,2.135775552291304,-0.8212446883882435,-1.930924820904718,-0.33861922347579876,0,<30,M,High School,Medium,Treatment A,694.5944646840935,0.6442538901565669
-2.202472530351143,5.168256574534372,-1.863690355357698,0.6394778997497094,-4.012917933623482,-0.5677667722624631,1.2314356580970576,2.269956487868056,-1.9152234771537517,-0.38529400909843603,1,30-50,M,PhD,High,Control,392.34552713223326,0.8494873266122408
-3.746725158012306,1.0893984053355825,-2.3868261186214688,1.0301349221311182,4.136174020289466,-2.468079973511526,1.0917722456277565,1.032310360362194,4.120200174883054,0.5900653517419908,2,<30,F,Bachelor,Medium,Treatment B,490.1153004405756,0.7248693269366255
0.28506275928834,2.1643159325703483,-0.46203478146228405,2.054894137106492,0.6486126274323095,3.3653295096317613,2.3352018609570786,-2.002889672485177,-0.92414273366649,-0.08961773697227751,0,30-50,Other,High School,High,Control,395.4008527921265,0.7161420300451762
1.9518714877954297,-3.147435456134909,1.2937332837136422,-1.4748980704405485,0.5614063151120369,1.2132207268009998,-2.637875668635029,-1.155389978454532,0.7709678529790187,1.035672846118669,2,30-50,F,High School,High,Treatment A,265.28352836467303,0.5038102284985599
0.7599818232322816,0.443759661528647,0.9976370884906123,-3.870899376372824,-1.90590083709632,0.03371921474719874,-1.8423743811316786,0.7959970209503346,0.3953580509254572,2.3343447938807,2,70+,M,Bachelor,Low,Treatment B,503.13018195812856,0.9210985347991202
-1.3619099205408947,0.3036861381428151,0.015476760902182876,-1.4867317644869273,-0.6432657513102032,-1.6242607212543958,0.35237952894952707,-0.22882361517784955,-0.6011649795344285,1.2575070257590049,0,30-50,Other,Master,Medium,Treatment A,522.6532288830045,0.9277821062440736
3.7966982627011956,-2.184494314860378,-1.2766995046034975,-0.7788151900796858,-0.9848103371809582,0.16577527231264308,-2.5326415691857633,1.1038727180600068,-0.4765725748878363,1.4938276629263967,2,30-50,F,Master,Low,Control,300.8669955236631,0.9617138114848961
-1.2123192438780825,-0.9353927291458509,0.012064438155796359,5.71892456112286,3.5382252648813513,-0.29004685847975425,0.035942909667123185,1.7652854657104353,0.5847615936566644,-4.020720881044295,1,50-70,F,PhD,Low,Treatment A,476.93770566528286,0.6020993287117045
0.0901778014425425,6.038196169677525,-2.542786787945404,4.88925016164755,1.2730971066254366,5.42532905507841,4.963997261734071,-1.8794010454297867,-1.8057735603124616,0.7509123437086335,0,<30,M,Bachelor,Medium,Treatment A,581.2819332968805,0.7335948863595178
-2.780927754795556,0.4793424319417683,0.26486040872281535,-2.3075741362483964,0.17146808360725613,0.9657928227690001,-3.4291055465208786,-1.5712988516555995,3.693776094798886,2.9181499086717633,2,50-70,Other,High School,Medium,Treatment A,465.4681285528996,0.7276119845412043
1.5224724097393978,0.13619041427891576,1.1472765103573739,0.6431946901495372,0.85912619367268,1.2052010218967013,1.9193450813834894,-0.19873506795507073,-1.83484373891407,-0.8577361115821774,0,<30,M,Master,Low,Treatment B,580.0115461117383,0.7109853153635017
2.1067393249054533,1.7778871091181463,-0.22623190435543675,-4.62100669173039,-1.7825769611524518,0.40579645892449956,0.40320340611142835,-0.2140407070898182,2.1736172734917187,0.3366897218069593,2,50-70,F,Bachelor,Medium,Control,602.2222274446225,0.8915101998760404
-0.07851110143057415,1.7235019218274006,-0.5065357713357134,0.3843441913834278,2.219619749082201,-1.2157938389987135,1.8474078896715456,2.3146537786423584,0.6322324646962042,-0.2712519206698472,2,30-50,M,Master,High,Control,555.2997989802853,0.8059047055486916
-2.0039802247955447,0.9072282722795746,1.7195434571490014,-4.062587787903685,-1.7565940962206776,-0.35989584299220034,-0.23306605090795696,-1.4350970318593894,-0.24450356281986171,2.3721105450338658,2,70+,M,Bachelor,Low,Control,485.8477342835862,0.9338693112131118
-2.7885786847802767,4.780821945866835,-1.117666494775427,-2.125058801560626,-3.2455630802017326,-0.9346629276317533,2.3106621361645727,0.3014871708031359,-0.07972344791135874,-0.4311534479012626,1,70+,F,High School,High,Treatment B,645.8800688262169,0.8041892943884049
-1.0480482834368103,0.5445682900578196,-1.0449542464554353,-2.0741975021098016,1.3782375756777396,-0.708642095067561,0.7651999147017974,-0.8437284896571992,2.6778663612119087,1.6663889151553195,2,50-70,Other,High School,Low,Treatment A,551.9241164134442,0.5461382706249936
-6.342508779386131,2.950927464083036,-3.283344790478695,5.491141679689589,2.3022906913036487,-1.4318913013546224,1.2229284067454094,0.6077348816216476,3.5862338266110023,-3.2409986565383715,1,<30,M,PhD,High,Treatment A,535.2132378160254,0.9608156631731052
4.805857017749831,1.9466595646113072,0.3246423100233567,-1.8254891827369424,-1.0962465746864865,2.6690534415071627,-0.9141374331620755,1.4015634788424995,0.0021774189761601045,0.09604837233470813,2,70+,Other,PhD,Low,Treatment A,693.6265834282423,0.5801878475941401
0.30259351281649915,-1.391837369749783,1.307034526329009,-5.696083457248865,-2.1242767923645025,-4.502567714576682,1.8072525161546753,1.0351583599138314,-2.6155386735437847,2.16191053639794,1,30-50,M,Master,Low,Control,613.7499954217616,0.6776979339615663
2.2040469482971123,-0.3896991086983374,-2.3870479807049882,2.425163570691311,-0.25289543727443636,1.6071177481961616,0.7681444667470935,-1.1659438524878025,-0.33783114315586316,-1.4380491208348685,1,30-50,M,High School,High,Treatment A,460.15688836314825,0.9389217881926044
-3.0821419493549325,5.530355333870196,-0.26481211381811465,0.9487615475980198,-0.038707436589467896,-1.4678660621271669,1.6983900159297605,4.159898708830369,0.7999059138373583,-2.52174028001069,1,50-70,M,Bachelor,High,Treatment B,582.6468882211776,0.5216754740050024
0.26319951805605085,1.765070863498522,-0.3276610231807523,-1.5276374095469687,-2.6978726908808266,-1.107877300035282,2.0207507298742886,0.7393061575889142,-2.0949255730173486,0.305792685394619,1,<30,M,High School,Medium,Control,423.15140499342465,0.536431911567689
1.7726142019628552,-2.5844651091485473,-0.39203754339895686,3.1366172147975853,2.6973028431288166,0.28940393670214504,-0.6362968109638658,0.11077532101638501,0.13788887497520605,-0.8592287143458837,1,<30,M,High School,Medium,Treatment B,604.59399603869,0.882442465353534
-0.8592837473384818,2.694060749374448,0.7900967246006754,-3.891508102514195,0.44315008538297446,-1.1146427559797254,2.476675427557013,0.8492969796337337,0.39509786831777616,2.1955094061763445,0,30-50,M,Master,Low,Treatment A,527.5638172785298,0.5093443254077655
-0.16562623879580016,0.017439996921365983,-0.622573363340724,1.1873222635475136,0.28848445022288005,1.1519535992639311,2.986629408019386,-3.361765286176595,-0.00786493655571105,-1.529889338368083,0,30-50,M,Master,Medium,Treatment A,363.8341948472762,0.6141527299809171
1.513310701971796,4.53429867918512,4.551054564736276,-5.645860260389798,-1.2909591664931188,5.584315808747673,-5.113691751121568,1.3983624994488113,2.3626764306331687,3.9473706700970124,2,50-70,M,Bachelor,Medium,Treatment A,396.8980160176144,0.9279802766475191
-0.839323732816236,0.39374089043313804,-2.508744765155102,-3.258351270338415,1.656901183369586,-2.3069759558050844,1.2898721130960753,-0.38224728338220476,1.1345734113443209,5.585867165984541,2,<30,F,High School,Low,Treatment A,469.8439628299407,0.5157613243365616
-1.2484074001618104,2.750016913928102,-1.2590098625008566,2.9596743224770234,1.9949124672599627,0.8334144095656779,1.984468505741915,1.0611284973431336,1.2242283498831121,-1.6563310506355444,1,<30,F,Master,Medium,Control,622.8115953577055,0.6335406288571029
0.9934116788587135,0.9380089510061066,-0.8606855570600518,4.511057792856724,3.3878782589073513,3.828215756360079,1.3808580891681028,-1.49020082078472,0.5567938518581949,-0.9922986713944925,0,70+,F,High School,Low,Control,647.3640254405875,0.9438213608488907
-2.048384769210377,0.6741375315963782,1.7762921623078956,1.0086679337139626,0.4863134493691137,-0.7210514810582271,0.21295502709989345,0.6890383802629858,-2.410264302548824,1.2441681427205262,0,30-50,M,Master,Medium,Treatment B,527.5666064901388,0.6798988928690679
0.4720820922684205,-2.6336214964814184,-0.7666050588165629,-3.7654490452347518,-5.420638962832035,-4.394669958361217,-0.9716911857942894,0.5154905967334782,-4.818813161509878,3.5660291097142576,1,70+,F,PhD,Medium,Control,687.3141783927409,0.6525168443736696
-1.5825089541566522,-2.1697665709931546,0.1729972810937032,-3.1721120871851847,-1.5250121582001748,-2.962576087558013,0.9449317821149785,-2.1049456302215592,-0.24511148952298753,1.331626246639942,2,70+,F,Master,High,Control,342.1497433568337,0.84080284758338
-2.367265593319475,8.632524679519806,2.5940567954197347,-9.726124928756741,-0.11186639737572694,-0.6346334788641882,4.311930702924017,1.652119259868845,2.5106736766098305,3.801766009665561,0,30-50,M,Bachelor,Medium,Treatment B,587.7994363077705,0.9533418945548254
-1.435299888140544,1.1605969382435766,-3.7738291237063977,3.631871721574037,-2.9211733690120876,1.4330590961319616,0.5745196775207922,-2.3575779508865096,-1.2709847440880662,-0.9782451489987388,1,50-70,M,High School,Low,Control,374.25062290352156,0.7951860390614957
2.826191402796535,-1.8422233014604874,1.954475300154942,-0.13732764193274694,-0.878532111208194,-0.13501960892775364,0.04650681624318443,1.1735715777763132,-4.364628903217181,0.784393134064726,0,50-70,Other,PhD,Low,Treatment A,547.2677046370477,0.6035717144476553
-1.327018892259708,-0.21119865456554004,2.6763682096316597,0.2769785342275206,0.8200825680312218,-0.29037293225609373,1.1472626147714124,-0.03253339809264348,-2.370532715623953,0.35004032093783416,0,50-70,M,High School,Low,Treatment B,651.6087692718733,0.6855602372911154
1.2479294951497575,0.4562726806800873,-0.8501140715583023,-2.030937251468676,-1.007570553662526,3.428471054823858,0.6842232056125512,-4.727985578700776,1.814965618921088,1.1482967904027166,1,50-70,Other,Bachelor,Medium,Control,376.9992986154331,0.9020517666256692
-1.2363221860858307,-3.818939784680318,1.7062781027988396,-2.713964652941896,0.248509402796409,-0.12041362803793988,0.08251472695989179,-5.065449090978544,0.9596699908321793,0.6835254225470584,2,30-50,M,High School,Low,Treatment A,550.6025295803369,0.525558590860459
2.3285636166119725,-2.0181758531665754,2.3737789875146005,2.4407688498396123,-0.4991808075408429,-0.9818679003389346,-0.329670115447414,3.0404884659231954,-4.77360804676252,-2.730338169871578,0,<30,F,Bachelor,Medium,Control,367.2962559991948,0.8866909497393948
-0.514361481125357,0.3994531099043961,-0.23375807487789396,-0.7942782144769542,-1.559387536313258,-0.5871341618197046,2.1692186422832536,-1.665023928155167,-0.9619074802162969,-0.7410491540142867,1,30-50,Other,Bachelor,Low,Control,580.9093312793433,0.7706073365957451
-5.03980511817132,-0.055150192865136435,-7.748437380125274,4.36964837881254,2.6758175137708196,-6.636614568390225,2.4587327701013373,1.9069521295451577,-0.16802701581720217,4.712211277083696,2,50-70,Other,PhD,Medium,Control,691.3767584499773,0.6117869185721094
0.4548471611705364,-0.16221142683339837,-0.9068109798275389,2.5593528013451916,0.15676111501485435,-1.3529020356596493,-1.1413846104312884,3.6557325604885236,-1.5697984293081542,-1.038684240248903,1,50-70,Other,High School,Medium,Control,553.9314078464214,0.75954142380131
4.610064983891397,-2.275520044746518,1.9160778721320657,-3.8023969874788177,-1.3972329216334665,-1.9809750396809553,1.5331060954661992,1.4682822199006083,-4.44361548236835,1.2677581240935663,1,<30,Other,High School,High,Treatment B,597.4802670790527,0.8673333461305895
-0.25223657217151796,0.671561347180945,1.6262850983519226,0.04015172893761604,1.8214475130152274,2.383452154524743,0.4979159065177793,-1.5228298232413073,-0.8213032081560913,2.0732221917691493,0,50-70,F,Bachelor,High,Treatment A,448.2184081422974,0.8622466292332711
-1.6941943749305781,-2.1575484736406763,1.7050152152625817,1.5255079037042931,0.40128988898118684,-0.5355311869657094,-0.7128426049792029,-1.1875861314158427,-1.4092760487514238,-0.9151401935110458,0,30-50,M,High School,Medium,Treatment A,367.8382724021506,0.9406950234149198
4.52430022390591,-2.3948069015328555,0.1416040082680473,-0.06476933908784857,0.4373821658277975,2.0890943646064764,-0.5765393270543113,-1.1859685221144451,0.17777679966909035,-0.7927028277636029,2,50-70,M,Bachelor,Low,Control,493.2189762068671,0.7990123137188673
2.3154808458701055,-3.311976628991347,-0.13435031181654927,-0.2160717763004549,0.18861009420013589,-0.765845912450203,-1.4745380963777879,0.3776125191004803,-0.45706402572483606,-0.39081248762438076,2,<30,F,High School,Medium,Treatment A,627.7881173775208,0.8177107163375226
-0.19960494389656672,-1.0464788175280408,0.7859591803484955,0.3486752138285058,2.296464834670148,-1.3471047699727499,2.227545246267288,0.3617024577374654,-2.06317756006236,1.333161224487927,0,50-70,M,PhD,High,Treatment B,423.43156773380383,0.6376876552843632
2.3658733082140206,-0.9774921117407702,-1.8882746433953723,1.1855353216862425,-1.6259111654127418,3.2680872431106023,0.20154403307470142,-4.15546351493123,0.17666772226433475,-0.3670129901644393,1,70+,Other,Master,High,Control,575.9901826644808,0.7142072971068733
-0.23277714109494954,8.715023177519663,2.083139263261276,-8.442466665453706,-3.067490651803897,3.741370435693207,1.5930410582061778,-1.1873678610219596,4.71547994980408,0.38068302016894984,2,30-50,F,Master,Low,Control,508.5604747558029,0.9084156305786105
-4.269061690804237,3.544624926103952,-2.723704016789084,6.119775098817557,0.501101390280201,0.46595476670661595,1.2721732780348525,0.27450962849517496,1.028854169000304,-3.299867225176723,1,30-50,Other,High School,Low,Treatment B,645.010711078024,0.5924486691917279
0.28837195586633135,-4.978018545168559,-3.3959085659121393,1.4116743006356165,1.4771182380908159,-3.460664804334452,-0.28402653309957365,-0.544890336603591,-0.390252407403288,1.9870875020952705,2,70+,Other,Master,Low,Control,608.8743076071823,0.516602563209182
2.075033088699976,-0.22627303499118775,-1.0211963805983466,-1.1091140498332732,0.38948224742253235,-0.06457254493827358,2.396178960786522,-1.476620182485873,1.7975806508140717,-2.35485738429712,0,70+,M,Bachelor,High,Control,363.5706865504991,0.7094838034186923
-1.5910381649844583,-3.954257820605686,3.631177326549597,-0.7095975160451081,0.9611146878169963,-0.6426358976265143,-2.787130811357408,-0.8924376526668376,-0.6608407851670229,1.0893730491900744,0,70+,Other,High School,High,Treatment B,541.2375579627485,0.766108316836631
1.7973677872559952,-6.983418945680868,0.751318117722594,4.785833352315132,4.546418985433821,-2.973743413428768,0.05758302793861471,0.919158755760563,-1.277816251869634,-3.148746584575658,1,50-70,F,High School,Low,Treatment B,563.6764811740592,0.6250606265966968
-0.8797262627937159,0.2496873510394002,0.04659563272158802,1.0802880019073002,1.828429451482845,-0.44027037977552863,1.635209239857621,-0.3654278643229779,1.572984089309762,-2.0231822072569337,1,70+,Other,High School,Low,Treatment A,535.1254841746639,0.9877258797126912
-4.920315083106869,-2.237691724575478,-0.7875831168265753,3.611081031780886,2.07319989359256,-3.9264033346370955,-0.714284975888072,0.27842702899852445,1.779598104911073,-2.477637306907677,1,70+,Other,High School,Medium,Treatment B,492.44072781352753,0.6717450048055571
-1.6109669941517009,2.020362053539132,-1.4562597901636531,6.107783946933103,3.663387822802145,0.4382667331194049,1.0642784601977693,2.9352363427376043,-0.30171026764294856,-1.146252112693072,1,70+,F,PhD,Medium,Control,488.1704075222743,0.8624123706796876
-3.3833270303926977,2.825044832085755,-2.899260038827332,9.45477018106816,3.2898959951869133,2.239336674826928,0.4523730924133924,0.8110954879276575,2.3734387739521345,-5.621808268352331,1,30-50,M,Master,Low,Control,571.3035825657944,0.6597948310807488
0.7293055711198924,0.6971542733139422,-1.6958182996692137,1.6481194120073364,1.0070085930467532,0.8766041969850823,0.3993764704402113,0.23299798898749235,0.7361375559209304,-0.21303515641177476,1,70+,Other,Master,Medium,Treatment A,486.9868704856774,0.5457590079812786
-2.224868567091601,0.1552366372908493,1.796296520947656,0.6536529447583007,1.9881612534894086,1.7840079215806584,0.2284851427996634,-1.8559462558976196,-0.07845537361628994,2.007011294570757,0,30-50,Other,Bachelor,Medium,Treatment B,432.74047859791756,0.5445292796299278
-0.5171146993409745,-1.975667921307763,-0.3674406065042406,1.9629907000348021,0.22108789871025558,-1.5762149027509436,0.7386188516853617,-0.15352434114330926,-2.552371790172111,-0.2862034733105012,0,<30,Other,High School,Medium,Control,667.3255972729496,0.5265502094165576
2.934501788219492,1.1711485103800188,-1.6632245619244719,-4.136475717532105,0.019434699128640223,-1.0104353572506493,4.6159827584673305,-1.2470014890481498,1.7479946740650778,-0.7657518479012833,1,<30,F,Bachelor,Low,Treatment B,532.6779480438236,0.951842811019895
0.11141810932946292,-2.7774315949513477,-2.6661786875010605,-0.9060640032066046,-5.268969601454966,-1.924579630289497,-0.7122853397551381,-2.2547755512127257,-3.7521926367992564,2.8113373325914957,1,50-70,F,High School,High,Treatment A,525.7487137372156,0.8573560890857529
1.445930871324174,0.5505284616853765,1.6221002863311795,-3.148567207133601,-0.5823302277655706,0.8896493071252701,-0.2209712284132744,-0.33894756106486856,0.7699390311989561,0.2790258562712013,2,70+,F,High School,High,Control,615.8573220918369,0.4937127812504519
-0.4352124204347907,1.046338938823204,-1.7751579784595601,5.440075711305429,1.6494095953561114,1.3267363491924995,0.5631334421985944,0.8356522155820724,0.4001262943855888,-3.0441124115317786,1,30-50,F,Master,High,Treatment B,334.7141387582627,0.5482919700591098
0.7777393553842902,0.5035585401284725,-1.9216016286278623,2.454082233393059,-1.1140319031505703,3.8788143657493563,-0.057120002715249196,-3.203867047789478,0.26193776920819145,-0.44128635138460776,1,50-70,Other,Master,High,Treatment B,518.9184042455244,0.7170690660102359
-3.360305296258495,2.0511378427766647,-5.669888158076255,1.8649650701534886,3.0067327090222897,-4.636963338536668,3.2303634131807364,2.0695474345871125,2.2860834635384606,2.130613599052988,2,70+,Other,Master,High,Treatment A,475.322538258066,0.7207686524291417
-2.537860352959907,-0.8001401616057752,2.324657571482493,1.5045832376621495,0.17451356238131815,0.028984682479556115,0.16569584175732394,-1.0157932742042726,-0.9795060040744534,-1.179087476058482,0,30-50,M,Bachelor,Low,Treatment A,552.646666337142,0.883144838943885
-0.3143731385061593,2.761539343924853,0.047704676064284066,0.3086656937484462,-0.7368859853311236,-1.353292599174451,2.2365035526121346,2.6783943011539675,-1.4329803270142534,-1.6208838279552937,1,50-70,F,Bachelor,High,Treatment A,408.1962430827261,0.7507538384734327
-0.8393604691714752,2.354874340725567,-2.2031206941463526,4.390786834989779,1.3010051732944024,0.9499058120185908,2.1890723803934904,0.6942414543122513,-0.1087402470889191,-1.524084272451806,1,50-70,Other,PhD,Low,Control,632.1020119160623,0.5201238865944686
0.20669832755548156,-0.7224423064390271,1.271826676672106,2.795868472783161,-0.40807477241195717,0.37716954574884737,-0.7443609615542238,1.3672242719775014,-1.7669844730729016,-3.1737563398450757,0,<30,F,High School,Medium,Treatment A,501.75844884256185,0.7439264521063017
-1.8527549984106424,10.54283592139622,4.474068362951255,-12.667474201425748,-2.3515637494222923,1.0202585909087694,2.3800617350514908,1.8435486981846079,4.528716707676863,2.652157892678869,0,<30,M,Master,Medium,Control,508.51062071646777,0.7950529038927687
-3.0741670908676526,3.2017773651763757,-0.450954951002952,5.461019673112092,2.5921028870174068,1.7753933638011732,2.6503622763213808,0.048943787728837146,-1.4728505520444877,-0.4180895467274256,0,70+,M,Master,High,Treatment A,505.54681655415845,0.6657914650153696
0.7380277270874696,-0.2584765578146585,1.6778264123914692,0.9698906071995247,1.175357785810129,1.9049355816507914,-0.028656995103960064,-0.6608917717287667,-1.2819077897557714,0.4853781486291643,0,<30,M,Bachelor,Medium,Treatment A,337.8212202878129,0.6760258582287595
-1.7497574388432768,0.9436958905437148,1.94831123271865,-3.7128430936117196,-1.9441127358275188,0.32639936743265024,-0.9425100165623772,-0.8992465480110149,-0.1017702026914579,2.5610399612545347,2,<30,F,Master,High,Treatment B,517.1173950131243,0.5805263404747792
4.1650808083886055,-7.283157701255417,0.0061035026959304906,1.6870151323354277,0.8703267161559609,0.8508748230442689,-1.0261434081508296,-3.3637188428884826,-0.6360113219058565,-1.5153808810031169,1,30-50,M,High School,Low,Treatment B,448.9861115928731,0.8290886243390041
2.8196555970448176,1.5731242077360825,3.0749716273677064,-2.9017747832064016,-0.40904044048028465,1.7759227808341735,-0.08056682077307063,0.7865945083704242,0.32879224251775924,-1.4893430054408439,2,50-70,Other,High School,Medium,Treatment A,444.1106072542009,0.7503141505255804
1.340362409152852,0.3686524818413546,0.5188016272489063,1.1808065935920693,1.8757348779990366,-0.6129590952523795,1.9598154167620616,1.8697825540267108,-1.1232190804217057,-0.9201456113106923,0,30-50,F,High School,Low,Treatment A,395.74372388704893,0.8688076491711326
-2.3240456893257337,2.0239713262724917,-2.2971250658389972,3.1510471714510606,2.9707657884603202,-2.585220213816377,1.9964470744979539,3.032993977999616,1.1919071643698433,-1.623878692678128,2,30-50,Other,Bachelor,Medium,Control,386.81865294324876,0.7056090564258645
-0.4330867116063535,2.7642289043462585,1.5804935989637665,-3.18156592188502,0.6272193729457295,-0.7707100590696032,2.8926809761560612,0.8756712364551358,0.6403171830077777,-0.24675783265961046,0,30-50,F,Master,Low,Treatment B,556.7059149336809,0.8860068947394053
-1.2829966728179478,-2.1179457905441303,-0.5578409822695876,8.132540317592062,1.4583453640913053,3.7424940031030807,-2.504340198247923,-2.2223708349838036,-1.9785066260914534,-0.8422421779069226,1,50-70,Other,Master,High,Control,552.645166454001,0.9729520704844135
-2.0027134672628364,0.48555908787851315,-1.613189621794084,4.723828118678812,0.8304561224126453,-1.7398433059928435,-0.6517463999714267,3.166796149338897,-0.050867171265003425,-2.0221971133501624,1,<30,F,High School,Medium,Treatment B,473.56543787268356,0.5739360511261716
-2.4192721523584666,0.6995837751240317,0.9592466256093825,-4.661966841363059,0.4611339910319233,-2.5095806176793083,2.1764918024077957,-1.035421950008461,1.2558896834223112,2.1254712428671985,0,30-50,F,Master,Low,Control,456.1366049219751,0.6356133066002102
0.9317941248177644,0.10927991875891599,-0.7200688079318228,-2.1266553958393186,-2.041685813390922,1.2121688586892834,-1.5262009992914785,-1.007902733510208,0.16711126047312563,2.4043231092877333,2,<30,F,PhD,Low,Treatment A,544.157164165934,0.8067683812731578
-0.2028962848704833,1.0201862268294304,-0.3791394001680169,0.6330096977391473,0.34666538077124376,-1.571554660334288,1.0000215763919609,2.37466575094501,-0.46270316539700435,-0.8816852338964412,1,70+,M,Master,Low,Treatment A,452.7522815705634,0.6317816337328099
-2.8540504852802075,-1.2092271646178379,-0.45487815657103103,-3.7741172839503196,2.1763666874645256,-4.750414895862373,4.505936091590046,-1.824163990995128,1.1716343604593058,1.89006720276539,0,30-50,F,Master,Medium,Treatment B,317.5436566402309,0.5812644448132166
0.961157800445534,-1.8615782049464216,1.0903839256302623,0.31870653435630064,1.144780404433061,-0.2632100467167277,1.2080572864965287,-0.5494742132542937,-2.3752705363297157,1.1487773285084204,0,50-70,Other,Bachelor,Low,Treatment A,593.612712912659,0.6136399429770326
-2.386027374164228,5.25929004012951,-0.6144949298390953,-3.40263730094139,1.3690187813422285,-0.4811576647979074,1.4383686215254665,1.5923122965360401,2.452759015056349,3.7539598790263775,2,<30,M,High School,High,Control,456.49362200720464,0.7332512377087373
-1.5847093790890168,4.664330785332222,-1.9659122316890576,2.5322948885219,0.1541649696514455,2.6962254164634056,1.964954826320946,-0.5078699798116635,1.0012282111986044,-0.6352857631662666,1,30-50,Other,PhD,Low,Treatment B,566.67227960308,0.9696429888034637
-1.5461826928157159,-2.5195584759207352,1.1546005054169388,1.9881418620555287,0.15857994994816227,0.5001010805915871,-0.3024629810534311,-2.462592510966439,0.9970501190002033,-4.08997500553172,0,<30,Other,PhD,Medium,Treatment B,493.5485485217542,0.9300548752808961
